concept_id	search_id	label
HP_0009561	[3, 7, 2, 6, 7, 1]	Osteolytic defects of the distal phalanx of the 2nd finger
HP_0009562	[3, 7, 6, 2, 3]	Patchy sclerosis of the distal phalanx of the 2nd finger
HP_0009563	[3, 9, 7, 4, 2]	Distal/middle symphalangism of 2nd finger
HP_0009564	[3, 0, 0, 6, 2]	Triangular shaped distal phalanx of the 2nd finger
HP_0009565	[3, 1, 8, 6]	Aplasia of the distal phalanx of the 2nd finger
HP_0009566	[3, 1, 8, 7]	Short distal phalanx of the 2nd finger
HP_0009568	[3, 7, 4, 8, 8, 0]	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger
HP_0009569	[3, 7, 4, 2, 0, 0]	Broad middle phalanx of the 2nd finger
HP_0009570	[3, 0, 7, 6, 0]	Bullet-shaped middle phalanx of the 2nd finger
HP_0009571	[3, 7, 4, 2, 0, 1]	Curved middle phalanx of the 2nd finger
HP_0009572	[3, 7, 0, 6, 5]	Osteolytic defects of the middle phalanx of the 2nd finger
HP_0009573	[3, 7, 6, 3, 2]	Patchy sclerosis of the middle phalanx of the 2nd finger
HP_0009574	[3, 9, 5, 0, 1]	Symphalangism of middle phalanx of 2nd finger
HP_0009575	[3, 7, 4, 2, 5]	Triangular shaped middle phalanx of the 2nd finger
HP_0009576	[3, 1, 1, 2, 0]	Absent middle phalanx of 2nd finger
HP_0009577	[3, 7, 0, 4, 0]	Short middle phalanx of the 2nd finger
HP_0009579	[3, 9, 7, 6, 0]	Proximal/middle symphalangism of the 2nd finger
HP_0009580	[3, 7, 4, 6, 3, 1]	Aplasia/Hypoplasia of the proximal phalanx of the 2nd finger
HP_0009581	[3, 7, 7, 2, 1]	Broad proximal phalanx of the 2nd finger
HP_0009582	[3, 0, 7, 6, 1]	Bullet-shaped proximal phalanx of the 2nd finger
HP_0009583	[3, 0, 0, 7, 4]	Curved proximal phalanx of the 2nd finger
HP_0009584	[3, 7, 2, 8, 0, 1]	Osteolytic defects of the proximal phalanx of the 2nd finger
HP_0009585	[3, 7, 6, 4, 3]	Patchy sclerosis of the proximal phalanx of the 2nd finger
HP_0009586	[3, 9, 3, 8, 1]	Symphalangism affecting the proximal phalanx of the 2nd finger
HP_0009587	[3, 0, 0, 2, 5]	Triangular shaped proximal phalanx of the 2nd finger
HP_0009588	[0, 1, 9, 4, 6, 1]	Vestibular schwannoma
HP_0009589	[0, 0, 3, 1, 5, 1]	Bilateral vestibular schwannoma
HP_0009590	[0, 1, 3, 1, 3]	Unilateral vestibular schwannoma
HP_0009591	[0, 0, 0, 7, 5, 0]	Abnormal vestibulocochlear nerve morphology
HP_0009592	[0, 9, 1, 4, 0]	Astrocytoma
HP_0009593	[0, 4, 2, 3, 2, 1]	Peripheral schwannoma
HP_0009594	[0, 4, 3, 3, 1, 0]	Retinal hamartoma
HP_0009596	[3, 1, 1, 2, 1]	Aplasia of the proximal phalanx of the 2nd finger
HP_0009597	[3, 1, 1, 4, 1]	Short proximal phalanx of the 2nd finger
HP_0009598	[3, 9, 3, 0, 0]	Symphalangism of the proximal phalanx of the 2nd finger with the 2nd metacarpal
HP_0009599	[3, 4, 6, 2, 5, 1]	Abnormality of thumb epiphysis
HP_0009600	[0, 0, 4, 4, 1, 3]	Thumb contracture
HP_0009601	[3, 8, 3, 4, 4]	Aplasia/Hypoplasia of the thumb
HP_0009602	[3, 0, 6, 8, 3]	Abnormality of thumb phalanx
HP_0009603	[3, 8, 3, 7, 2, 0]	Deviation of the thumb
HP_0009606	[3, 9, 2, 0, 0]	Complete duplication of distal phalanx of the thumb
HP_0009608	[3, 7, 1, 7, 4, 0]	Complete duplication of proximal phalanx of the thumb
HP_0009609	[3, 7, 1, 7, 7, 0]	Duplication of the 1st metacarpal
HP_0009611	[3, 1, 4, 3, 1]	Bifid distal phalanx of the thumb
HP_0009612	[0, 2, 1, 4, 4]	Duplication of the distal phalanx of the thumb
HP_0009613	[3, 7, 1, 7, 0, 0]	Duplication of the proximal phalanx of the thumb
HP_0009614	[3, 7, 1, 7, 1, 0]	Bifid proximal phalanx of the thumb
HP_0009615	[3, 7, 1, 0, 0, 0]	Complete duplication of the first metacarpal
HP_0009616	[3, 7, 1, 5, 0, 0]	Bifid first metacarpal
HP_0009617	[3, 0, 6, 6, 0]	Abnormality of the distal phalanx of the thumb
HP_0009618	[3, 0, 6, 4, 2]	Abnormality of the proximal phalanx of the thumb
HP_0009622	[3, 8, 3, 7, 1, 1]	Distally placed thumb
HP_0009623	[3, 8, 3, 7, 0]	Proximal placement of thumb
HP_0009624	[3, 2, 0, 5, 1]	Carpometacarpal thumb joint contracture
HP_0009625	[3, 8, 2, 7, 4]	Metacarpophalangeal thumb joint contracture
HP_0009626	[3, 8, 2, 2, 3]	Interphalangeal thumb joint contracture
HP_0009629	[3, 7, 8, 8, 2, 0]	Aplasia/Hypoplasia of the proximal phalanx of the thumb
HP_0009630	[3, 7, 8, 1, 1]	Broad proximal phalanx of the thumb
HP_0009631	[3, 0, 7, 4, 2]	Bullet-shaped proximal phalanx of the thumb
HP_0009632	[3, 7, 8, 1, 2]	Curved proximal phalanx of the thumb
HP_0009633	[3, 7, 8, 8, 1]	Osteolytic defect of the proximal phalanx of the thumb
HP_0009634	[3, 7, 8, 8, 7]	Patchy sclerosis of the proximal phalanx of the thumb
HP_0009635	[3, 7, 8, 5, 0]	Synostosis of thumb phalanx
HP_0009636	[3, 7, 8, 1, 3]	Triangular shaped proximal phalanx of the thumb
HP_0009637	[3, 7, 8, 8, 2, 1]	Absent proximal phalanx of thumb
HP_0009638	[3, 7, 8, 8, 5]	Short proximal phalanx of thumb
HP_0009640	[3, 3, 1, 4, 2]	Synostosis of the proximal phalanx of the thumb with the 1st metacarpal
HP_0009641	[3, 7, 8, 0, 2]	Aplasia/Hypoplasia of the distal phalanx of the thumb
HP_0009642	[3, 0, 5, 1]	Broad distal phalanx of the thumb
HP_0009643	[3, 0, 7, 9, 3]	Bullet-shaped distal phalanx of the thumb
HP_0009644	[3, 8, 3, 7, 4, 0]	Curved distal phalanx of the thumb
HP_0009645	[3, 7, 8, 0, 3]	Osteolytic defect of the distal phalanx of the thumb
HP_0009646	[3, 7, 6, 6, 1]	Patchy sclerosis of the distal phalanx of the thumb
HP_0009648	[3, 8, 3, 7, 4, 1]	Triangular shaped distal phalanx of the thumb
HP_0009649	[3, 0, 5, 2]	Aplasia of the distal phalanx of the thumb
HP_0009650	[3, 0, 5, 3]	Short distal phalanx of the thumb
HP_0009652	[3, 0, 7, 8, 0]	Bullet-shaped thumb phalanx
HP_0009653	[0, 2, 2, 5, 4, 0]	Curved thumb phalanx
HP_0009654	[3, 7, 8, 5, 1]	Osteolytic defect of thumb phalanx
HP_0009655	[3, 7, 8, 7, 0]	Patchy sclerosis of thumb phalanx
HP_0009656	[3, 7, 1, 7, 1, 1]	Symphalangism of the thumb
HP_0009657	[0, 2, 2, 2, 1, 1]	Triangular shaped thumb phalanx
HP_0009658	[3, 7, 8, 8, 0, 0]	Aplasia/Hypoplasia of the phalanges of the thumb
HP_0009659	[3, 8, 4, 3, 4]	Partial absence of thumb
HP_0009660	[3, 7, 8, 8, 0, 1]	Short phalanx of the thumb
HP_0009662	[3, 7, 8, 3, 0]	Abnormality of the epiphysis of the distal phalanx of the thumb
HP_0009663	[3, 7, 8, 4, 0]	Abnormality of the epiphysis of the proximal phalanx of the thumb
HP_0009664	[3, 7, 1, 2, 0]	Absent epiphysis of the proximal phalanx of the thumb
HP_0009665	[3, 6, 6, 1]	Bracket epiphysis of the proximal phalanx of the thumb
HP_0009666	[3, 7, 8, 2, 3]	Cone-shaped epiphysis of the proximal phalanx of the thumb
HP_0009667	[3, 7, 8, 8, 3, 0]	Enlarged epiphysis of the proximal phalanx of the thumb
HP_0009668	[3, 7, 8, 4, 1]	Fragmentation of the epiphysis of the proximal phalanx of the thumb
HP_0009669	[3, 7, 8, 4, 2]	Irregular epiphysis of the proximal phalanx of the thumb
HP_0009670	[3, 7, 8, 2, 4]	Ivory epiphysis of the proximal phalanx of the thumb
HP_0009671	[3, 7, 8, 4, 3]	Pseudoepiphysis of the proximal phalanx of the thumb
HP_0009672	[3, 7, 8, 8, 3, 1]	Small epiphysis of the proximal phalanx of the thumb
HP_0009673	[3, 7, 8, 8, 4, 0]	Stippling of the epiphysis of the proximal phalanx of the thumb
HP_0009674	[3, 7, 8, 6, 2]	Triangular epiphysis of the proximal phalanx of the thumb
HP_0009675	[3, 0, 5, 4]	Absent epiphysis of the distal phalanx of the thumb
HP_0009676	[3, 6, 4, 3]	Bracket epiphysis of the distal phalanx of the thumb
HP_0009677	[3, 7, 8, 3, 1]	Cone-shaped epiphysis of the distal phalanx of the thumb
HP_0009678	[0, 2, 1, 4, 5]	Enlarged epiphysis of the distal phalanx of the thumb
HP_0009679	[3, 7, 8, 0, 4]	Fragmentation of the epiphysis of the distal phalanx of the thumb
HP_0009680	[3, 7, 8, 3, 2]	Irregular epiphysis of the distal phalanx of the thumb
HP_0009681	[3, 7, 8, 3, 3]	Ivory epiphysis of the distal phalanx of the thumb
HP_0009682	[3, 7, 8, 3, 4]	Pseudoepiphysis of the distal phalanx of the thumb
HP_0009683	[3, 0, 5, 5]	Small epiphysis of the distal phalanx of the thumb
HP_0009684	[3, 7, 8, 3, 5]	Stippling of the epiphysis of the distal phalanx of the thumb
HP_0009685	[3, 7, 8, 3, 6]	Triangular epiphysis of the distal phalanx of the thumb
HP_0009686	[3, 3, 7, 6, 5]	Absent epiphyses of the thumb
HP_0009687	[3, 6, 5, 2]	Bracket epiphyses of the thumb
HP_0009688	[3, 0, 7, 8, 1]	Cone-shaped epiphysis of the thumb
HP_0009689	[3, 8, 3, 8, 1]	Enlarged thumb epiphysis
HP_0009690	[3, 7, 8, 5, 2]	Fragmentation of thumb epiphysis
HP_0009691	[3, 7, 8, 7, 1]	Irregular thumb epiphysis
HP_0009692	[3, 7, 8, 7, 2]	Ivory epiphysis of the thumb
HP_0009693	[3, 7, 8, 5, 3]	Pseudoepiphysis of the thumb
HP_0009694	[0, 2, 7, 1, 9, 1]	Small thumb epiphysis
HP_0009695	[3, 7, 8, 7, 3]	Stippling of thumb epiphysis
HP_0009696	[3, 7, 8, 7, 4]	Triangular epiphyses of the thumb
HP_0009697	[3, 8, 4, 6, 4]	Contracture of the distal interphalangeal joint of the fingers
HP_0009699	[3, 4, 4, 2, 6, 3]	Osteolytic defects of the hand bones
HP_0009700	[3, 8, 9, 8, 2]	Finger symphalangism
HP_0009701	[3, 3, 1, 4, 1, 1]	Metacarpal synostosis
HP_0009702	[3, 3, 1, 5, 5, 1]	Carpal synostosis
HP_0009703	[3, 3, 1, 4, 3]	Synostosis involving the 1st metacarpal
HP_0009704	[0, 4, 8, 7, 1]	Chronic CSF lymphocytosis
HP_0009705	[3, 9, 3, 2, 1]	Synostosis involving the 2nd metacarpal
HP_0009706	[3, 9, 3, 3, 1]	Synostosis involving the 3rd metacarpal
HP_0009707	[3, 9, 3, 5, 1]	Synostosis involving the 4th metacarpal
HP_0009708	[3, 9, 3, 2, 2]	Synostosis involving the 5th metacarpal
HP_0009709	[1, 0, 7, 3, 0]	Increased CSF interferon alpha
HP_0009710	[0, 0, 6, 3, 6, 1]	Chilblains
HP_0009711	[0, 1, 7, 0, 0, 0]	Retinal capillary hemangioma
HP_0009713	[0, 4, 1, 6, 2, 1]	Spinal hemangioblastoma
HP_0009714	[0, 7, 5, 0, 7, 1]	Abnormal epididymis morphology
HP_0009715	[0, 7, 6, 4, 1, 0]	Papillary cystadenoma of the epididymis
HP_0009716	[0, 4, 7, 6, 5, 0]	Subependymal nodules
HP_0009717	[0, 4, 7, 6, 5, 1]	Cortical tubers
HP_0009718	[0, 4, 2, 3, 5, 0]	Subependymal giant-cell astrocytoma
HP_0009719	[0, 5, 4, 7, 5]	Hypomelanotic macule
HP_0009720	[0, 7, 6, 6, 4, 0]	Adenoma sebaceum
HP_0009721	[0, 5, 2, 0, 0, 0]	Shagreen patch
HP_0009722	[0, 5, 9, 7, 2]	Dental enamel pits
HP_0009723	[3, 0, 6, 8, 4]	Abnormal subungual morphology
HP_0009724	[0, 5, 8, 4, 2]	Subungual fibromas
HP_0009725	[0, 7, 4, 6, 0, 0]	Bladder neoplasm
HP_0009726	[0, 7, 4, 6, 4, 0]	Renal neoplasm
HP_0009727	[0, 1, 6, 5, 7, 1]	Achromatic retinal patches
HP_0009728	[0, 4, 2, 7, 5, 0]	Neoplasm of striated muscle
HP_0009729	[0, 6, 6, 4, 3, 0]	Cardiac rhabdomyoma
HP_0009730	[0, 4, 2, 7, 5, 1]	Rhabdomyoma
HP_0009731	[0, 4, 1, 2, 2]	Cerebral hamartoma
HP_0009732	[0, 6, 7, 7, 8, 1]	Plexiform neurofibroma
HP_0009733	[0, 7, 6, 1, 2, 0]	Glioma
HP_0009734	[0, 4, 4, 1, 8, 0]	Optic nerve glioma
HP_0009735	[0, 4, 1, 5, 6]	Spinal neurofibroma
HP_0009736	[3, 5, 3, 6, 2]	Tibial pseudarthrosis
HP_0009737	[0, 5, 2, 0, 5]	Lisch nodules
HP_0009738	[0, 2, 7, 5, 0, 0]	Abnormal antihelix morphology
HP_0009739	[0, 5, 3, 5, 5, 2]	Hypoplasia of the antihelix
HP_0009740	[0, 2, 7, 6, 1, 1]	Aplasia of the parotid gland
HP_0009741	[0, 9, 3, 5, 3]	Nephrosclerosis
HP_0009742	[3, 2, 0, 0, 6]	Stiff shoulders
HP_0009743	[0, 2, 5, 2, 4]	Distichiasis
HP_0009744	[3, 3, 9, 3, 3]	Abnormal spinal dura mater morphology
HP_0009745	[0, 4, 1, 5, 5, 0]	Spinal arachnoid cyst
HP_0009746	[0, 3, 7, 6, 2]	Thick nasal septum
HP_0009747	[0, 5, 4, 6, 5, 1]	Lumbosacral hirsutism
HP_0009748	[0, 2, 6, 3, 2]	Large earlobe
HP_0009751	[3, 3, 7, 1, 7, 1]	Aplasia of the pectoralis major muscle
HP_0009752	[0, 2, 2, 6, 8, 1]	Cleft in skull base
HP_0009754	[7, 0, 7, 0]	Fibrous syngnathia
HP_0009755	[0, 6, 6, 1, 8, 0]	Ankyloblepharon
HP_0009756	[0, 5, 8, 4, 3]	Popliteal pterygium
HP_0009757	[0, 1, 4, 1, 2]	Intercrural pterygium
HP_0009758	[3, 8, 9, 0, 3]	Pyramidal skinfold extending from the base to the top of the nails
HP_0009759	[3, 3, 2, 0, 3]	Neck pterygia
HP_0009760	[3, 3, 3, 1, 1]	Antecubital pterygium
HP_0009761	[0, 4, 8, 3, 3, 0]	Anterior clefting of vertebral bodies
HP_0009762	[0, 2, 0, 7, 4, 1]	Facial wrinkling
HP_0009763	[0, 0, 6, 2, 0, 3]	Limb pain
HP_0009765	[0, 2, 2, 6, 1, 1]	Low hanging columella
HP_0009767	[0, 0, 6, 5, 2, 3]	Aplasia/Hypoplasia of the phalanges of the hand
HP_0009768	[3, 7, 3, 2, 4, 1]	Broad phalanges of the hand
HP_0009769	[3, 0, 7, 8, 2]	Bullet-shaped phalanges of the hand
HP_0009770	[3, 8, 9, 0, 4]	Curved phalanges of the hand
HP_0009771	[3, 7, 2, 7, 2, 1]	Osteolytic defects of the phalanges of the hand
HP_0009772	[3, 7, 6, 7, 1]	Patchy sclerosis of finger phalanx
HP_0009773	[3, 8, 5, 1, 3]	Symphalangism affecting the phalanges of the hand
HP_0009774	[3, 3, 0, 1, 5, 0]	Triangular shaped phalanges of the hand
HP_0009775	[0, 3, 6, 4, 2, 1]	Amniotic constriction ring
HP_0009776	[0, 6, 4, 4, 7, 1]	Adactyly
HP_0009777	[3, 8, 3, 1, 4, 1]	Absent thumb
HP_0009778	[3, 8, 3, 8, 2]	Short thumb
HP_0009779	[3, 8, 5, 2, 3]	3-4 toe syndactyly
HP_0009780	[0, 4, 7, 0, 0, 1]	Iliac horns
HP_0009781	[0, 8, 8, 1, 0]	Lester's sign
HP_0009782	[3, 3, 7, 1, 8]	Aplasia/Hypoplasia of the biceps
HP_0009783	[3, 3, 7, 1, 2, 0]	Biceps aplasia
HP_0009784	[3, 3, 7, 8, 7]	Aplasia/Hypoplasia of the triceps
HP_0009785	[0, 0, 7, 2, 9, 3]	Triceps aplasia
HP_0009786	[0, 7, 0, 2, 5, 2]	Aplasia/Hypoplasia of the musculature of the thigh
HP_0009787	[3, 3, 7, 1, 3]	Aplasia/Hypoplasia of the quadriceps
HP_0009788	[3, 3, 7, 1, 2, 1]	Quadriceps aplasia
HP_0009789	[0, 7, 0, 3, 5, 0]	Perianal abscess
HP_0009790	[0, 7, 7, 3, 2, 0]	Hemisacrum
HP_0009791	[0, 3, 6, 4, 3, 1]	Bifid sacrum
HP_0009792	[0, 2, 1, 7, 7, 0]	Teratoma
HP_0009793	[0, 7, 6, 7, 3]	Presacral teratoma
HP_0009794	[0, 6, 3, 1, 9, 0]	Branchial anomaly
HP_0009795	[0, 6, 0, 6, 1]	Branchial fistula
HP_0009796	[0, 2, 3, 2, 3, 0]	Branchial cyst
HP_0009797	[0, 4, 0, 5, 8, 1]	Cholesteatoma
HP_0009798	[1, 4, 0, 2, 1]	Euthyroid goiter
HP_0009799	[3, 3, 9, 8, 3]	Supernumerary spleens
HP_0009802	[0, 4, 3, 5, 5, 0]	Aplasia of the phalanges of the hand
HP_0009803	[3, 1, 0, 4]	Short phalanx of finger
HP_0009804	[0, 2, 4, 1, 0, 1]	Tooth agenesis
HP_0009805	[0, 0, 3, 0, 1]	Low-output congestive heart failure
HP_0009806	[0, 9, 3, 5, 4]	Nephrogenic diabetes insipidus
HP_0009808	[3, 4, 4, 6, 3]	Anomaly of the upper limb diaphyses
HP_0009809	[3, 4, 4, 2, 7, 3]	Abnormal upper limb metaphysis morphology
HP_0009810	[3, 4, 6, 9, 4]	Abnormality of upper limb joint
HP_0009811	[3, 4, 6, 9, 5]	Abnormality of the elbow
HP_0009812	[3, 4, 6, 6, 0, 0]	Amelia involving the upper limbs
HP_0009813	[3, 3, 7, 7, 5]	Upper limb phocomelia
HP_0009814	[3, 4, 6, 6, 3, 1]	Upper limb peromelia
HP_0009815	[3, 8, 6, 1, 1]	Aplasia/hypoplasia of the extremities
HP_0009816	[3, 5, 4, 8, 0]	Lower limb undergrowth
HP_0009817	[3, 5, 4, 9, 1]	Aplasia involving bones of the lower limbs
HP_0009818	[3, 5, 4, 4, 1]	Amelia involving the lower limbs
HP_0009819	[3, 5, 4, 0, 0]	Lower limb phocomelia
HP_0009820	[3, 5, 4, 7, 1]	Lower limb peromelia
HP_0009821	[3, 4, 6, 7, 8]	Forearm undergrowth
HP_0009822	[3, 4, 6, 8, 3]	Aplasia involving forearm bones
HP_0009823	[3, 4, 6, 6, 4, 1]	Aplasia involving bones of the upper limbs
HP_0009824	[3, 4, 6, 6, 1]	Upper limb undergrowth
HP_0009825	[3, 5, 4, 6, 2]	Aplasia involving bones of the extremities
HP_0009826	[0, 0, 7, 2, 4, 4]	Limb undergrowth
HP_0009827	[0, 2, 1, 0, 2]	Amelia
HP_0009828	[0, 0, 6, 3, 6, 2]	Peromelia
HP_0009829	[0, 0, 5, 0, 3]	Phocomelia
HP_0009830	[0, 4, 2, 2, 4, 0]	Peripheral neuropathy
HP_0009831	[0, 0, 0, 1, 6]	Mononeuropathy
HP_0009832	[3, 0, 6, 1, 6]	Abnormal distal phalanx morphology of finger
HP_0009833	[3, 0, 6, 5, 3]	Abnormal middle phalanx morphology of the hand
HP_0009834	[3, 0, 6, 4, 3]	Abnormal proximal phalanx morphology of the hand
HP_0009835	[3, 7, 8, 0, 5]	Aplasia/Hypoplasia of the distal phalanges of the hand
HP_0009836	[3, 8, 5, 5, 3]	Broad distal phalanx of finger
HP_0009837	[3, 0, 7, 2, 5]	Bullet-shaped distal phalanges of the hand
HP_0009838	[3, 7, 7, 3, 3, 0]	Curved distal phalanges of the hand
HP_0009839	[3, 7, 2, 9, 4]	Osteolytic defects of the distal phalanges of the hand
HP_0009840	[3, 7, 6, 6, 2]	Patchy sclerosis of distal phalanx of finger
HP_0009843	[3, 7, 4, 6, 7]	Aplasia/Hypoplasia of the middle phalanges of the hand
HP_0009844	[3, 7, 4, 4, 6]	Broad middle phalanx of finger
HP_0009845	[3, 0, 7, 3, 3]	Bullet-shaped middle phalanges of the hand
HP_0009846	[3, 7, 4, 4, 7]	Curved middle phalanges of the hand
HP_0009847	[3, 7, 1, 4, 3, 0]	Osteolytic defects of the middle phalanges of the hand
HP_0009848	[3, 7, 6, 7, 2]	Patchy sclerosis of middle phalanx of finger
HP_0009849	[3, 9, 7, 1, 2]	Symphalangism of middle phalanx of finger
HP_0009850	[3, 7, 3, 7, 1]	Triangular shaped middle phalanges of the hand
HP_0009851	[3, 7, 4, 6, 6]	Aplasia/Hypoplasia of the proximal phalanges of the hand
HP_0009852	[3, 7, 7, 1, 3]	Broad proximal phalanges of the hand
HP_0009853	[3, 0, 7, 4, 3]	Bullet-shaped proximal phalanges of the hand
HP_0009854	[3, 0, 0, 7, 5]	Curved proximal phalanges of the hand
HP_0009855	[3, 7, 2, 8, 6, 0]	Osteolytic defects of the proximal phalanges of the hand
HP_0009856	[3, 7, 8, 8, 6, 0]	Patchy sclerosis of proximal phalanx of finger
HP_0009857	[3, 9, 0, 5]	Symphalangism affecting the proximal phalanges of the hand
HP_0009858	[3, 7, 8, 1, 4]	Triangular shaped proximal phalanges of the hand
HP_0009875	[3, 7, 7, 3, 7, 1]	Triangular shaped distal phalanges of the hand
HP_0009878	[0, 0, 8, 6, 9, 1]	Cerebellar ataxia associated with quadrupedal gait
HP_0009879	[0, 4, 4, 0, 7, 0]	Simplified gyral pattern
HP_0009880	[3, 7, 7, 1, 4]	Broad distal phalanges of all fingers
HP_0009881	[3, 0, 5, 6]	Aplasia of the distal phalanges of the hand
HP_0009882	[3, 1, 0, 5]	Short distal phalanx of finger
HP_0009883	[0, 2, 1, 4, 6]	Duplication of the distal phalanx of hand
HP_0009884	[3, 7, 7, 3, 3, 1]	Tapered distal phalanges of finger
HP_0009886	[0, 5, 3, 4, 5, 0]	Trichorrhexis nodosa
HP_0009887	[1, 7, 2, 6, 0]	Abnormality of hair pigmentation
HP_0009888	[0, 0, 3, 4, 0]	Abnormality of secondary sexual hair
HP_0009889	[0, 5, 1, 0, 1]	Localized hirsutism
HP_0009890	[0, 5, 4, 5, 1, 1]	High anterior hairline
HP_0009891	[0, 2, 0, 7, 1, 2]	Underdeveloped supraorbital ridges
HP_0009892	[0, 7, 0, 4, 6, 2]	Anotia
HP_0009893	[0, 5, 0, 8, 7]	Telangiectasia of the ear
HP_0009894	[0, 5, 3, 2, 4]	Thickened ears
HP_0009895	[0, 6, 3, 4, 2, 0]	Abnormality of the crus of the helix
HP_0009896	[0, 2, 7, 5, 0, 1]	Abnormal antitragus morphology
HP_0009897	[0, 2, 5, 7, 4, 0]	Horizontal crus of helix
HP_0009898	[0, 2, 5, 4, 0]	Underdeveloped crus of the helix
HP_0009899	[0, 2, 5, 4, 1]	Prominent crus of helix
HP_0009900	[0, 1, 3, 1, 4]	Unilateral deafness
HP_0009901	[0, 4, 0, 0, 4, 1]	Crumpled ear
HP_0009902	[0, 3, 6, 2, 5, 1]	Cleft helix
HP_0009903	[0, 1, 5, 9, 3]	Conjunctival nodule
HP_0009904	[0, 4, 0, 0, 3, 0]	Prominent ear helix
HP_0009905	[0, 4, 0, 2, 5, 0]	Thin ear helix
HP_0009906	[0, 2, 7, 4, 3, 0]	Aplasia/Hypoplasia of the earlobes
HP_0009907	[3, 8, 9, 4, 3]	Attached earlobe
HP_0009908	[0, 2, 1, 5, 3, 1]	Anterior creases of earlobe
HP_0009909	[3, 8, 9, 4, 4]	Uplifted earlobe
HP_0009910	[0, 4, 0, 6, 6, 0]	Aplasia of the middle ear ossicles
HP_0009911	[0, 2, 7, 7, 4]	Abnormal temporal bone morphology
HP_0009912	[0, 2, 7, 1, 0, 1]	Abnormal tragus morphology
HP_0009913	[0, 2, 7, 4, 3, 1]	Aplasia/Hypoplasia of the tragus
HP_0009914	[0, 0, 8, 2, 4, 0]	Cyclopia
HP_0009915	[0, 1, 8, 8, 2]	Corneal asymmetry
HP_0009916	[0, 1, 4, 6, 3]	Anisocoria
HP_0009917	[0, 1, 9, 4, 2]	Persistent pupillary membrane
HP_0009918	[0, 1, 4, 6, 4]	Ectopia pupillae
HP_0009919	[0, 4, 3, 3, 1, 1]	Retinoblastoma
HP_0009920	[0, 5, 9, 5, 7]	Nevus of Ota
HP_0009921	[0, 1, 0, 5, 4]	Duane anomaly
HP_0009922	[0, 1, 7, 4, 4, 1]	Vascular remnant arising from the disk
HP_0009924	[0, 2, 7, 0, 4, 0]	Aplasia/Hypoplasia involving the nose
HP_0009926	[0, 6, 1, 2, 0]	Epiphora
HP_0009927	[0, 2, 7, 8, 3, 2]	Aplasia of the nose
HP_0009928	[0, 2, 0, 4, 4, 2]	Thick nasal alae
HP_0009929	[0, 2, 7, 1, 1, 2]	Abnormal columella morphology
HP_0009930	[0, 4, 0, 2, 0, 1]	Asymmetry of the nares
HP_0009931	[0, 2, 6, 1, 1]	Enlarged naris
HP_0009932	[0, 2, 5, 6, 4, 0]	Single naris
HP_0009933	[0, 2, 2, 0, 1, 0]	Narrow naris
HP_0009934	[0, 2, 0, 7, 8, 2]	Supernumerary naris
HP_0009935	[0, 2, 7, 0, 3, 0]	Aplasia/Hypoplasia of the nasal septum
HP_0009936	[0, 3, 6, 3, 1, 1]	Narrow nasal septum
HP_0009937	[0, 0, 7, 8, 1, 2, 1]	Facial hirsutism
HP_0009938	[0, 2, 6, 8, 0]	Sunken cheeks
HP_0009939	[3, 5, 5, 5, 0]	Mandibular aplasia
HP_0009940	[0, 2, 2, 1, 7, 0]	Asymmetry of the mandible
HP_0009941	[0, 2, 2, 2, 1, 2]	Asymmetry of the mouth
HP_0009942	[3, 7, 8, 5, 4]	Duplication of thumb phalanx
HP_0009943	[3, 7, 1, 7, 3, 0]	Complete duplication of thumb phalanx
HP_0009944	[3, 8, 3, 3, 2]	Partial duplication of thumb phalanx
HP_0009945	[3, 7, 7, 7, 3]	Duplication of phalanx of 2nd finger
HP_0009946	[3, 7, 7, 7, 4]	Polydactyly affecting the 2nd finger
HP_0009947	[3, 7, 7, 0, 0]	Duplication of the proximal phalanx of the 2nd finger
HP_0009948	[3, 9, 2, 8, 0]	Duplication of the distal phalanx of the 2nd finger
HP_0009949	[3, 7, 4, 2, 0, 2]	Duplication of the middle phalanx of the 2nd finger
HP_0009950	[3, 9, 2, 0, 1]	Complete duplication of the distal phalanx of the 2nd finger
HP_0009951	[3, 9, 2, 7, 0]	Partial duplication of the distal phalanx of the 2nd finger
HP_0009952	[3, 7, 1, 7, 2, 0]	Complete duplication of the middle phalanx of the 2nd finger
HP_0009953	[3, 7, 4, 8, 8, 1]	Partial duplication of the middle phalanx of the 2nd finger
HP_0009954	[3, 7, 7, 0, 1]	Complete duplication of the proximal phalanx of the 2nd finger
