concept_id	search_id	label
GO_0010921	[6, 5, 3, 5, 0]	regulation of phosphatase activity
GO_0010922	[7, 1, 9, 6, 2]	positive regulation of phosphatase activity
GO_0010923	[3, 6, 3, 3, 0]	negative regulation of phosphatase activity
GO_0010925	[3, 6, 5, 1, 0]	positive regulation of inositol-polyphosphate 5-phosphatase activity
GO_0010927	[6, 0, 3, 5, 0]	cellular component assembly involved in morphogenesis
GO_0010928	[7, 7, 7, 5, 2, 0]	regulation of auxin mediated signaling pathway
GO_0010929	[1, 1, 2, 8, 7, 0]	positive regulation of auxin mediated signaling pathway
GO_0010930	[7, 7, 7, 5, 3, 0]	negative regulation of auxin mediated signaling pathway
GO_0010931	[4, 6, 1, 2, 1]	macrophage tolerance induction
GO_0010932	[1, 1, 0, 7, 4]	regulation of macrophage tolerance induction
GO_0010933	[4, 6, 1, 5, 2]	positive regulation of macrophage tolerance induction
GO_0010934	[4, 1, 6, 9, 7, 0]	macrophage cytokine production
GO_0010935	[4, 1, 3, 8, 1]	regulation of macrophage cytokine production
GO_0010936	[4, 1, 3, 8, 2]	negative regulation of macrophage cytokine production
GO_0010937	[6, 8, 2, 2, 3]	regulation of cytoplasmic microtubule depolymerization
GO_0010938	[6, 8, 2, 2, 4]	cytoplasmic microtubule depolymerization
GO_0010944	[6, 5, 7, 5, 1]	negative regulation of transcription by competitive promoter binding
GO_0010946	[6, 1, 7, 4, 0]	regulation of meiotic joint molecule formation
GO_0010947	[6, 1, 7, 4, 1]	negative regulation of meiotic joint molecule formation
GO_0010948	[6, 1, 5, 4, 2]	negative regulation of cell cycle process
GO_0010949	[3, 4, 1, 9, 3, 0]	negative regulation of intestinal phytosterol absorption
GO_0010950	[7, 2, 1, 0, 0]	positive regulation of endopeptidase activity
GO_0010951	[7, 2, 1, 3, 1]	negative regulation of endopeptidase activity
GO_0010952	[7, 1, 9, 8, 1]	positive regulation of peptidase activity
GO_0010954	[5, 2, 3]	positive regulation of protein processing
GO_0010955	[1, 1, 0, 1, 1]	negative regulation of protein processing
GO_0010956	[1, 6, 3, 2, 7, 0]	negative regulation of calcidiol 1-monooxygenase activity
GO_0010957	[1, 6, 3, 2, 4, 0]	negative regulation of vitamin D biosynthetic process
GO_0010958	[3, 7, 3, 2, 4]	regulation of amino acid import across plasma membrane
GO_0010959	[3, 3, 6, 7, 6, 0]	regulation of metal ion transport
GO_0010960	[0, 3, 2, 1]	magnesium ion homeostasis
GO_0010961	[0, 3, 7, 0]	intracellular magnesium ion homeostasis
GO_0010962	[3, 0, 1, 0, 2]	regulation of glucan biosynthetic process
GO_0010964	[6, 1, 2, 8, 1, 0]	regulation of regulatory ncRNA-mediated heterochromatin formation
GO_0010965	[6, 1, 4, 6, 3]	regulation of mitotic sister chromatid separation
GO_0010966	[7, 1, 0, 0, 0]	regulation of phosphate transport
GO_0010967	[3, 7, 3, 4, 1]	regulation of polyamine biosynthetic process
GO_0010968	[6, 2, 6, 1, 1, 0]	regulation of microtubule nucleation
GO_0010969	[5, 5, 3, 1]	regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO_0010970	[6, 8, 4, 1, 7, 0]	transport along microtubule
GO_0010971	[6, 1, 8, 2, 6]	positive regulation of G2/M transition of mitotic cell cycle
GO_0010972	[6, 1, 8, 5, 6, 1]	negative regulation of G2/M transition of mitotic cell cycle
GO_0010973	[1, 1, 4, 0, 1]	positive regulation of division septum assembly
GO_0010974	[6, 0, 6, 4, 0]	negative regulation of division septum assembly
GO_0010975	[1, 2, 3, 0, 1]	regulation of neuron projection development
GO_0010976	[1, 2, 0, 0, 0]	positive regulation of neuron projection development
GO_0010977	[1, 2, 3, 0, 5, 0]	negative regulation of neuron projection development
GO_0010980	[4, 1, 0, 5, 4, 0]	positive regulation of vitamin D 24-hydroxylase activity
GO_0010981	[3, 0, 5, 6, 3, 0]	regulation of cell wall macromolecule metabolic process
GO_0010982	[5, 7, 1, 2, 0]	regulation of high-density lipoprotein particle clearance
GO_0010983	[5, 7, 1, 2, 1]	positive regulation of high-density lipoprotein particle clearance
GO_0010984	[4, 5, 6, 5, 0]	regulation of lipoprotein particle clearance
GO_0010985	[7, 1, 9, 5, 6, 0]	negative regulation of lipoprotein particle clearance
GO_0010986	[4, 5, 6, 5, 1]	positive regulation of lipoprotein particle clearance
GO_0010987	[5, 7, 4, 0]	negative regulation of high-density lipoprotein particle clearance
GO_0010988	[5, 7, 4, 1]	regulation of low-density lipoprotein particle clearance
GO_0010989	[5, 7, 4, 2]	negative regulation of low-density lipoprotein particle clearance
GO_0010992	[6, 4, 0, 4, 3, 0]	ubiquitin recycling
GO_0010994	[5, 3, 1, 3, 0]	free ubiquitin chain polymerization
GO_0010995	[1, 6, 7, 1, 4, 1]	free ubiquitin chain depolymerization
GO_0010996	[0, 9, 6, 2, 0]	response to auditory stimulus
GO_0010998	[6, 5, 0, 4, 0]	regulation of translational initiation by eIF2 alpha phosphorylation
GO_0010999	[6, 5, 0, 7, 1]	regulation of eIF2 alpha phosphorylation by heme
GO_0011000	[6, 7, 7, 1, 3]	replication fork arrest at mating type locus
GO_0012501	[4, 5, 8, 5, 0]	programmed cell death
GO_0012502	[4, 5, 8, 5, 1]	induction of programmed cell death
GO_0014000	[1, 4, 4, 0, 0, 0]	morula development
GO_0014001	[1, 4, 1, 1, 1, 5, 0]	sclerenchyma cell differentiation
GO_0014002	[1, 2, 7, 7, 4, 1]	astrocyte development
GO_0014003	[1, 4, 4, 0, 4, 1]	oligodendrocyte development
GO_0014004	[1, 2, 7, 7, 3, 0]	microglia differentiation
GO_0014005	[1, 2, 7, 7, 4, 2]	microglia development
GO_0014006	[1, 6, 4, 3, 1, 0]	regulation of microglia differentiation
GO_0014007	[1, 6, 4, 8, 1, 0]	negative regulation of microglia differentiation
GO_0014008	[1, 6, 4, 3, 3, 0]	positive regulation of microglia differentiation
GO_0014009	[1, 2, 7, 6, 1, 0]	glial cell proliferation
GO_0014010	[1, 2, 7, 6, 7, 2]	Schwann cell proliferation
GO_0014011	[3, 8, 8, 0, 0]	Schwann cell proliferation involved in axon regeneration
GO_0014012	[3, 8, 8, 0, 1]	peripheral nervous system axon regeneration
GO_0014013	[3, 1, 6, 1, 0]	regulation of gliogenesis
GO_0014014	[3, 1, 6, 1, 1]	negative regulation of gliogenesis
GO_0014015	[1, 2, 3, 5, 6, 0]	positive regulation of gliogenesis
GO_0014016	[1, 2, 2, 7, 6, 0]	neuroblast differentiation
GO_0014017	[1, 5, 3, 3, 1]	neuroblast fate commitment
GO_0014018	[1, 2, 2, 4, 5, 0]	neuroblast fate specification
GO_0014019	[4, 5, 4, 3, 0]	neuroblast development
GO_0014020	[1, 4, 4, 5, 8, 1]	primary neural tube formation
GO_0014021	[1, 4, 1, 8, 9, 0]	secondary neural tube formation
GO_0014022	[1, 2, 2, 0, 0]	neural plate elongation
GO_0014023	[1, 2, 7, 7, 1, 0]	neural rod formation
GO_0014025	[1, 4, 1, 7, 6, 0]	neural keel formation
GO_0014028	[1, 4, 4, 3, 9, 1]	notochord formation
GO_0014029	[1, 4, 4, 3, 9, 2]	neural crest formation
GO_0014030	[1, 5, 3, 5, 2]	mesenchymal cell fate commitment
GO_0014031	[1, 4, 4, 5, 0, 1]	mesenchymal cell development
GO_0014032	[4, 8, 2, 5, 1]	neural crest cell development
GO_0014033	[1, 2, 2, 2, 1, 0]	neural crest cell differentiation
GO_0014034	[1, 5, 3, 0, 0]	neural crest cell fate commitment
GO_0014035	[1, 2, 2, 4, 6, 1]	neural crest cell fate determination
GO_0014036	[1, 1, 9, 0, 1, 0]	neural crest cell fate specification
GO_0014037	[1, 2, 2, 9, 7, 0]	Schwann cell differentiation
GO_0014038	[1, 2, 3, 4, 5, 0]	regulation of Schwann cell differentiation
GO_0014039	[1, 2, 3, 4, 0, 0]	negative regulation of Schwann cell differentiation
GO_0014040	[1, 2, 3, 2, 0]	positive regulation of Schwann cell differentiation
GO_0014041	[1, 2, 3, 4, 3, 0]	regulation of neuron maturation
GO_0014042	[1, 2, 3, 5, 2, 0]	positive regulation of neuron maturation
GO_0014043	[1, 2, 3, 4, 7]	negative regulation of neuron maturation
GO_0014044	[1, 2, 3, 4, 2, 0]	Schwann cell development
GO_0014045	[4, 2, 1, 1]	establishment of endothelial blood-brain barrier
GO_0014046	[0, 8, 4, 0]	dopamine secretion
GO_0014047	[3, 3, 8, 1, 1]	glutamate secretion
GO_0014048	[3, 7, 3, 0, 0]	regulation of glutamate secretion
GO_0014049	[3, 1, 8, 5, 0]	positive regulation of glutamate secretion
GO_0014050	[3, 1, 8, 6, 0]	negative regulation of glutamate secretion
GO_0014051	[3, 1, 8, 0, 0]	gamma-aminobutyric acid secretion
GO_0014052	[3, 4, 5, 3, 0]	regulation of gamma-aminobutyric acid secretion
GO_0014053	[0, 5, 6, 3, 0]	negative regulation of gamma-aminobutyric acid secretion
GO_0014054	[3, 1, 8, 0, 1]	positive regulation of gamma-aminobutyric acid secretion
GO_0014055	[7, 2, 5, 0, 2]	acetylcholine secretion, neurotransmission
GO_0014056	[7, 2, 5, 0, 3]	regulation of acetylcholine secretion, neurotransmission
GO_0014057	[7, 2, 4, 4, 5, 1]	positive regulation of acetylcholine secretion, neurotransmission
GO_0014058	[7, 2, 5, 0, 4]	negative regulation of acetylcholine secretion, neurotransmission
GO_0014059	[6, 2, 5, 2, 1]	regulation of dopamine secretion
GO_0014060	[1, 4, 1, 3, 8, 0]	regulation of epinephrine secretion
GO_0014061	[7, 2, 4, 1, 1]	regulation of norepinephrine secretion
GO_0014062	[0, 9, 8, 5, 0]	regulation of serotonin secretion
GO_0014063	[7, 2, 4, 5, 2]	negative regulation of serotonin secretion
GO_0014064	[7, 2, 4, 5, 3]	positive regulation of serotonin secretion
GO_0014071	[0, 9, 6, 4, 1]	response to cycloalkane
GO_0014072	[0, 9, 3, 3, 3, 0]	response to isoquinoline alkaloid
GO_0014073	[0, 9, 6, 4, 2]	response to tropane
GO_0014074	[0, 9, 6, 6, 2]	response to purine-containing compound
GO_0014075	[0, 9, 0, 3, 0]	response to amine
GO_0014076	[0, 9, 3, 0, 0]	response to fluoxetine
GO_0014703	[1, 6, 1, 7, 7, 1]	oscillatory muscle contraction
GO_0014706	[1, 6, 7, 1, 1, 1]	striated muscle tissue development
GO_0014707	[1, 6, 4, 1, 4, 0]	branchiomeric skeletal muscle development
GO_0014708	[1, 1, 1, 2, 0]	regulation of somitomeric trunk muscle development
GO_0014709	[1, 1, 1, 2, 1]	positive regulation of somitomeric trunk muscle development
GO_0014710	[1, 1, 1, 2, 2]	negative regulation of somitomeric trunk muscle development
GO_0014711	[1, 1, 1, 2, 3]	regulation of branchiomeric skeletal muscle development
GO_0014712	[1, 1, 1, 2, 4]	positive regulation of branchiomeric skeletal muscle development
GO_0014713	[1, 1, 1, 2, 5]	negative regulation of branchiomeric skeletal muscle development
GO_0014714	[1, 2, 7, 4, 7, 0]	myoblast fate commitment in head
GO_0014715	[1, 2, 7, 4, 7, 1]	myoblast fate commitment in trunk
GO_0014716	[1, 1, 2, 9, 5, 0]	skeletal muscle satellite stem cell asymmetric division involved in skeletal muscle regeneration
GO_0014717	[1, 6, 6, 4, 7, 0]	regulation of satellite cell activation involved in skeletal muscle regeneration
GO_0014718	[1, 6, 6, 7, 5, 0]	positive regulation of satellite cell activation involved in skeletal muscle regeneration
GO_0014719	[1, 6, 4, 1, 0, 0]	skeletal muscle satellite cell activation
GO_0014720	[1, 6, 7, 4, 3, 1]	tonic skeletal muscle contraction
GO_0014721	[0, 2, 1, 4, 0]	twitch skeletal muscle contraction
GO_0014722	[1, 6, 7, 4, 9, 0]	regulation of skeletal muscle contraction by calcium ion signaling
GO_0014723	[1, 6, 7, 4, 6, 1]	regulation of skeletal muscle contraction by modulation of calcium ion sensitivity of myofibril
GO_0014724	[0, 2, 1, 4, 1]	regulation of twitch skeletal muscle contraction
GO_0014725	[1, 1, 1, 8, 0, 0]	regulation of extraocular skeletal muscle development
GO_0014726	[1, 1, 1, 0, 0]	negative regulation of extraocular skeletal muscle development
GO_0014727	[1, 1, 1, 1, 3, 0]	positive regulation of extraocular skeletal muscle development
GO_0014728	[1, 6, 7, 4, 6, 2]	regulation of the force of skeletal muscle contraction
GO_0014729	[1, 6, 7, 4, 1, 0]	regulation of the velocity of shortening of skeletal muscle modulating contraction
GO_0014730	[1, 6, 6, 7, 1, 0]	skeletal muscle regeneration at neuromuscular junction
GO_0014732	[1, 6, 6, 2, 0, 0]	skeletal muscle atrophy
GO_0014733	[0, 2, 4, 7, 0]	regulation of skeletal muscle adaptation
GO_0014734	[1, 6, 6, 7, 0, 1]	skeletal muscle hypertrophy
GO_0014735	[1, 6, 6, 4, 6, 0]	regulation of muscle atrophy
GO_0014736	[1, 6, 6, 4, 0, 0]	negative regulation of muscle atrophy
GO_0014737	[1, 6, 6, 4, 3, 0]	positive regulation of muscle atrophy
GO_0014738	[1, 6, 6, 4, 9, 0]	regulation of muscle hyperplasia
GO_0014739	[1, 6, 6, 2, 5, 0]	positive regulation of muscle hyperplasia
GO_0014740	[1, 6, 6, 4, 1, 0]	negative regulation of muscle hyperplasia
GO_0014741	[1, 6, 6, 1, 9, 1]	negative regulation of muscle hypertrophy
GO_0014742	[1, 6, 6, 1, 4, 1]	positive regulation of muscle hypertrophy
GO_0014743	[1, 6, 6, 1, 9, 2]	regulation of muscle hypertrophy
GO_0014744	[1, 6, 6, 1, 3, 2]	positive regulation of muscle adaptation
GO_0014745	[7, 2, 6, 1, 0]	negative regulation of muscle adaptation
GO_0014746	[1, 6, 7, 4, 3, 2]	regulation of tonic skeletal muscle contraction
GO_0014747	[1, 6, 7, 5, 0, 0]	positive regulation of tonic skeletal muscle contraction
GO_0014748	[1, 6, 7, 4, 4, 0]	negative regulation of tonic skeletal muscle contraction
GO_0014805	[0, 2, 7, 0, 0]	smooth muscle adaptation
GO_0014806	[1, 6, 7, 0, 0]	smooth muscle hyperplasia
GO_0014807	[1, 1, 9, 7, 1, 0]	regulation of somitogenesis
GO_0014808	[7, 6, 7, 6, 0]	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
GO_0014809	[1, 6, 7, 4, 7, 0]	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO_0014810	[1, 6, 7, 4, 2, 0]	positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO_0014811	[1, 6, 7, 4, 4, 1]	negative regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO_0014812	[1, 6, 6, 3, 1, 0]	muscle cell migration
GO_0014813	[1, 2, 7, 4, 8, 0]	skeletal muscle satellite cell commitment
GO_0014814	[1, 1, 1, 0, 1]	axon regeneration at neuromuscular junction
GO_0014816	[1, 6, 4, 1, 6, 0]	skeletal muscle satellite cell differentiation
GO_0014817	[1, 6, 6, 7, 3, 0]	skeletal muscle satellite cell fate specification
GO_0014818	[1, 6, 4, 1, 1, 1]	skeletal muscle satellite cell fate determination
GO_0014819	[1, 6, 7, 4, 8, 0]	regulation of skeletal muscle contraction
GO_0014820	[1, 6, 7, 7, 0, 1]	tonic smooth muscle contraction
GO_0014821	[1, 6, 7, 7, 7, 0]	phasic smooth muscle contraction
GO_0014822	[0, 2, 1, 1, 0]	detection of wounding
GO_0014823	[0, 2, 1, 7, 0]	response to activity
GO_0014824	[1, 6, 7, 0, 1]	artery smooth muscle contraction
GO_0014825	[1, 6, 7, 7, 6, 0]	stomach fundus smooth muscle contraction
GO_0014826	[1, 6, 7, 0, 2]	vein smooth muscle contraction
GO_0014827	[1, 0, 3, 0, 2, 0]	intestine smooth muscle contraction
GO_0014828	[1, 0, 3, 3, 0]	distal stomach smooth muscle contraction
GO_0014829	[1, 6, 7, 0, 3]	vascular associated smooth muscle contraction
GO_0014830	[1, 6, 7, 0, 4]	arteriole smooth muscle contraction
GO_0014831	[1, 6, 7, 7, 0, 2]	gastro-intestinal system smooth muscle contraction
GO_0014832	[1, 4, 8, 2, 4, 0]	urinary bladder smooth muscle contraction
GO_0014833	[1, 1, 2, 9, 5, 1]	skeletal muscle satellite stem cell asymmetric division
GO_0014834	[1, 6, 6, 4, 4, 0]	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration
GO_0014835	[1, 6, 6, 7, 8, 0]	myoblast differentiation involved in skeletal muscle regeneration
GO_0014836	[1, 6, 6, 3, 7, 0]	myoblast fate commitment involved in skeletal muscle regeneration
GO_0014837	[1, 6, 6, 7, 6, 0]	myoblast fate determination involved in skeletal muscle regeneration
GO_0014838	[1, 6, 6, 4, 4, 1]	myoblast fate specification involved in skeletal muscle regeneration
GO_0014839	[1, 2, 3, 5, 9, 0]	myoblast migration involved in skeletal muscle regeneration
GO_0014841	[1, 6, 4, 1, 7, 0]	skeletal muscle satellite cell proliferation
GO_0014842	[1, 6, 6, 4, 7, 1]	regulation of skeletal muscle satellite cell proliferation
GO_0014843	[4, 1, 5, 4, 0]	growth factor dependent regulation of skeletal muscle satellite cell proliferation
GO_0014844	[4, 1, 5, 4, 1]	myoblast proliferation involved in skeletal muscle regeneration
GO_0014845	[1, 4, 8, 2, 4, 1]	stomach body smooth muscle contraction
GO_0014846	[1, 6, 1, 7, 6, 2]	esophagus smooth muscle contraction
GO_0014847	[1, 0, 3, 3, 1]	proximal stomach smooth muscle contraction
GO_0014848	[1, 6, 7, 7, 7, 1]	urinary tract smooth muscle contraction
GO_0014849	[1, 4, 1, 6, 5, 1, 0]	ureter smooth muscle contraction
GO_0014850	[0, 2, 4, 2, 0]	response to muscle activity
GO_0014852	[7, 2, 8, 2, 0]	regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction
GO_0014853	[1, 6, 7, 4, 9, 1]	regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction
GO_0014854	[0, 2, 1, 5, 0]	response to inactivity
GO_0014855	[1, 6, 7, 1, 2, 1]	striated muscle cell proliferation
GO_0014856	[4, 5, 4, 1, 1]	skeletal muscle cell proliferation
GO_0014857	[1, 6, 6, 4, 2, 0]	regulation of skeletal muscle cell proliferation
GO_0014858	[4, 5, 5, 4, 0]	positive regulation of skeletal muscle cell proliferation
GO_0014859	[1, 6, 6, 4, 1, 1]	negative regulation of skeletal muscle cell proliferation
GO_0014860	[1, 6, 7, 4, 9, 2]	neurotransmitter secretion involved in regulation of skeletal muscle contraction
GO_0014861	[1, 6, 7, 4, 7, 1]	regulation of skeletal muscle contraction via regulation of action potential
GO_0014862	[1, 6, 7, 4, 9, 3]	regulation of skeletal muscle contraction by chemo-mechanical energy conversion
GO_0014863	[0, 2, 1, 5, 1]	detection of inactivity
GO_0014864	[0, 2, 1, 7, 1]	detection of muscle activity
GO_0014865	[0, 2, 1, 7, 2]	detection of activity
GO_0014866	[1, 6, 7, 7, 3, 0]	skeletal myofibril assembly
GO_0014868	[1, 6, 7, 4, 1, 1]	cross bridge cycling involved in regulation of the velocity of shortening in skeletal muscle contraction
GO_0014869	[1, 6, 7, 4, 5, 1]	detection of muscle inactivity
GO_0014870	[0, 2, 4, 2, 1]	response to muscle inactivity
GO_0014871	[1, 6, 7, 7, 4, 0]	cross bridge formation involved in regulation of the velocity of shortening in skeletal muscle contraction
GO_0014872	[1, 6, 6, 0, 5, 0]	myoblast division
GO_0014873	[0, 2, 4, 7, 1]	response to muscle activity involved in regulation of muscle adaptation
GO_0014874	[0, 2, 4, 5, 0]	response to stimulus involved in regulation of muscle adaptation
GO_0014875	[0, 2, 4, 6]	detection of muscle activity involved in regulation of muscle adaptation
GO_0014876	[0, 2, 4, 4, 0]	response to injury involved in regulation of muscle adaptation
GO_0014877	[0, 2, 4, 1, 0]	response to muscle inactivity involved in regulation of muscle adaptation
GO_0014878	[0, 2, 0, 6, 0]	response to electrical stimulus involved in regulation of muscle adaptation
GO_0014879	[0, 2, 1, 4, 2]	detection of electrical stimulus involved in regulation of muscle adaptation
GO_0014880	[1, 6, 7, 4, 1, 2]	regulation of muscle filament sliding involved in regulation of the velocity of shortening in skeletal muscle contraction
